# Source: yefeijiang/Chinese-characters-code-table (https://github.com/yefeijiang/Chinese-characters-code-table)
1121545231234	瑈	271
1121545232534251	璚	63
1121551	玛	209
1121551311341535	璏	269
1121551353334	瑑	63
112155212511112343554234	纛	60
112155212511134	瑻	63
112155414	毒	66
1121554234	素	60
112155423421251112	繛	210
1121554554134534	璣	269
112155525111234	璅	63
1121555325341	瑙	209
11221154	甙	63
1122125211	冓	78
1122125211132511134	顜	52
11221252112511135	覯	142
11221252112535	觏	57
11221252114412	斠	68
1122125211454	遘	54
1122132515	匿	77
11221325154544	慝	70
11222	刊	77
1122324111213215115	匶	77
11225221	盂	163
1123134	攼	68
11232511154444	鳱	27
11234	未	620
11234	末	67
11234	示	61
1123411234	祘	61
11234135534253434	膥	191
1123425135	唜	458
1123431341313434234	斄	68
112343134132511211	釐	94
112343134132534	漦	64
112343134133112	犛	63
112343134133115	氂	320
11234313413521	孷	420
1123431341353	剺	77
11234313413531	嫠	73
11243342511135	覝	143
112454	迀	106
112454	迂	55
11251112355	匭	469
11251113454	貮	124
11252	击	69
11252	邗	54
11252	邘	54
113112	幵	71
1131121234	栞	344
11311252	郉	100
1132	开	922
1132	井	435
1132	亓	79
1132121	坓	74
113222	刑	77
113222121	型	74
11322534	汬	318
113232411121	雃	64
113232511154444	鳽	51
1132333	形	605
11324	丼	80
11324334	烎	292
1132454	进	868
113251113251134	奭	73
113252	邢	54
1132534	戒	70
11325344	刱	77
1134	天	954
1134	夫	815
113411341251112	輦	110
11341134125111252	鄻	54
113411341512	辇	55
113411342511	替	67
113411342511134	賛	123
11341134251113452	鄼	97
113411342511251214251214	蠺	151
11341134251214	蝅	157
113424134	沗	317
11342444	忝	71
1134251	吞	76
11342511	昋	356
11342511135	規	143
113425111351234	槼	333
113425111351251254312	鬹	37
11342511135531	嫢	423
113425113511	奣	73
1134251214	蚕	572
11342512512515	匲	469
11342535	规	66
113425351234	椝	67
113425351251254312	鬶	37
113432511154444	鳺	27
113432511154444	鴌	26
113434345	匧	77
1134454	迗	105
113452	邞	101
1135	无	918
1135	元	678
1135121	坖	445
1135132511134	頑	56
1135132534	顽	52
113522	刓	77
1135251251115151	黿	14
113525125115	鼋	51
113534	戎	70
1135454	远	709
113552	邧	54
113554251	兘	78
114544	忈	394
115	亐	79
115	亏	57
1152	韦	52
115213544	韨	52
11521355	匦	77
1152251125221	韫	52
11523443321511	韬	257
1152454	违	54
11525121251124	夀	74
1152534	韧	52
11534	戋	70
1153422	刬	77
1153425221	盏	62
1154	云	79
1154	专	72
1154	弌	71
1154325113554	魂	180
11543443451354	叆	52
1154454	运	645
115451124134454	叇	52
115453	动	901
115454	迃	106
12	十	838
12	丁	80
12	丅	80
121	工	828
121	士	707
121	土	75
121	扌	70
12111112	拝	375
121111253134	揳	69
12111134112	捧	521
12111134112	埲	74
121111341134	揍	69
121111342511	堾	439
1211113431234	搸	367
12111134321511	摏	69
121111352	垹	442
121111352	挷	373
121112	扜	378
121112	扞	378
121112	圩	75
1211121	抂	377
1211121115	匪	693
1211121132	挵	373
12111212511	埥	441
12111212511	掅	371
121112154	拭	231
1211121554234	塐	439
1211122125211	搆	368
12111234	抺	376
12111234	抹	360
121112343534	款	66
1211123451124134	隷	64
1211134	扶	70
121113411341251112	攆	362
121113411341512	撵	69
121113411342511134	攅	362
12111342444	掭	69
12111342511135	摫	366
1211135	坃	445
1211135	抚	233
1211135	抏	70
121115	扝	378
121115	圬	75
12111534	長	72
1211154	坛	415
1211154	抎	377
1211154	抟	69
1211154	镸	53
121115413425234343434	镾	71
1211154134432511234	镽	71
12111541554	瓺	267
121115431134	镻	53
12111543134	镺	72
1211154333	髟	51
1211154333111342511	鬊	38
12111543331135	髨	51
1211154333121251	髻	51
12111543331213352511	鬐	51
1211154333122111	髶	39
121115433312212523434	鬗	51
1211154333122134	髸	39
121115433312215	髰	39
12111543331222511134	鬕	38
12111543331225111134	鬒	51
1211154333122513511	鬍	38
12111543331234	髤	39
121115433312343454	鬆	38
1211154333125123422	鬎	51
12111543331255	髩	51
1211154333131212511	鬌	38
121115433313241	髬	39
1211154333132522	髵	39
1211154333135	髡	51
12111543331354	髪	39
121115433313544	髮	39
1211154333212135	髭	51
12111543332432511	髾	51
12111543332511	髥	39
121115433325112522154	鬘	51
121115433325113533	鬄	51
1211154333251221	髷	39
12111543332512211311534	鬞	38
121115433325211	髯	51
12111543332522112513534	鬟	51
12111543333115	髦	51
1211154333312251	髺	51
12111543333123422	鬁	51
1211154333312344334	鬏	51
12111543333212134	鬂	38
1211154333321234	髹	51
12111543333253415445445	鬛	38
1211154333333132511134	鬚	38
12111543333412524312511	鬠	51
12111543333434121	髽	51
1211154333345234354	鬉	38
121115433335	髠	51
121115433335113511	鬅	51
12111543333541112	髼	38
12111543333541112454	鬔	38
1211154333355112	鬇	38
121115433335515	髱	39
121115433341251251112213534	鬤	38
12111543334153	髣	51
121115433343113455	鬈	51
1211154333431251122	鬋	51
12111543334315112234	鬑	51
1211154333432524312511	鬙	51
12111543334351523	鬀	38
12111543334412343	髿	38
121115433344511234	鬃	51
121115433344512332511134	鬢	38
12111543334453212134	鬓	51
121115433344545442522112	鬡	38
12111543334535	髧	51
1211154333511225112511	鬝	38
1211154333511225113511	鬜	38
121115433351532	髴	39
1211154333525	髢	51
121115433353251	髫	51
121115433353254	髲	51
121115433354523	髳	51
121115433354545434333	鬖	51
1211154333555253415445445	鬣	51
1211154354	镹	72
1211154511112	肆	59
121115451352252	镼	72
12112	打	821
12112	圢	75
121121	扛	523
121121	圭	75
121121	扗	70
12112111534	掁	371
121121121	壵	435
121121121	挂	407
121121121	垚	74
121121121121135	撓	365
121121121121135	墝	74
121121121135	堯	439
121121121135132511134	顤	54
121121121135454	遶	102
121121121135541541	翹	201
12112112124	掛	371
121121124	持	492
121121124	封	72
121121124121	堼	74
121121124122125112	鞤	59
121121124252	幇	403
1211211243112	犎	63
12112112432511252	幫	402
121121154	奊	433
12112121154444	墕	437
12112122	刲	77
121121222511134	墳	436
12112124	卦	76
121121251	拮	69
1211212511134	摃	367
121121251132511134	擷	363
121121251132534	撷	69
121121251251115151	鼃	14
12112125145154121	擡	363
1211212515215	郌	100
121121315	拷	69
1211213234	捇	373
12112132411121534	擮	363
12112132511	堵	74
1211213352511	搘	69
12112134354	掕	371
12112134354	堎	74
121121431112454	墶	436
121121431112454	撻	364
121121451251431	撎	365
1211214544	恚	70
12112151211251124	壔	74
12112151211251124	擣	69
12112152	邽	54
12112153	劸	472
12112154	抾	376
1211215425221	搕	69
12112155121	埡	441
12112155121	掗	371
12112211	坩	74
12112211	拑	69
121122111	挕	374
121122111122111122111	攝	362
12112211134	掑	371
121122111343312	撕	521
121122111345	堪	74
121122111345	揕	69
12112211134553	墈	74
1211221114134	摂	367
12112211152	揶	69
12112211154	掫	69
1211221115454	摄	69
12112211155455453212	壣	435
1211221122112	墷	436
1211221122112	撶	364
12112212132511	墸	436
12112212132511	擆	364
1211221215425221	壒	74
121122122112	搑	368
121122122151234	擛	363
12112212511	措	69
12112212511121	墐	74
1211221251113432411121	攤	362
121122125111343534	擹	363
121122125113134	撒	69
12112212512134	墴	436
12112212512134	撗	365
12112213251	掿	370
121122134	垬	442
121122134	拱	69
1211221342444	塨	438
121122134515	塂	74
12112213545252	墆	437
12112213545252	摕	367
12112215	抴	70
121122151234	堞	74
121122151234	揲	69
1211222511134	塻	438
1211222511134	摸	69
121122251135345	擖	69
12112225121	描	271
12112225125132411121	壦	435
1211223235	埖	442
1211223241112154	擭	69
121122341234	搽	69
121122341251	塔	365
121122341251	搭	69
121122352513134	擏	364
12112235445411234	攃	69
121122415325	塃	74
121122431	垭	74
121122431	挜	69
1211224312511	搢	69
1211224553	捞	507
12112251111	埴	74
1211225111134	填	74
1211225111134	搷	69
1211225111134132511134	攧	69
121122511121534	撠	365
12112251112315	墘	74
1211225111234112	擀	499
1211225221413534	壊	436
121122543112	揇	370
1211225431121344	擜	363
121123425111	揸	69
1211234341252511	墻	436
1211234534	栽	67
121124	圷	445
121124	寺	72
1211241344	捄	373
12112431252511	墙	74
121124454	挝	69
12112452	邿	54
1211245521	挬	373
121125111	垣	74
1211251112	捙	372
1211251112112	搟	368
12112511123312	摲	69
1211251112454	摙	69
1211251112534	載	110
12112511214124	塼	438
12112511214124	摶	366
12112511234	埬	441
1211251124	埔	360
1211251124	捕	69
1211251124124	搏	69
1211251134	挭	373
1211251134	埂	74
121125115315	堰	74
121125115315	揠	69
12112511534	掝	371
12112511534	域	74
12112512	抲	376
12112512	坷	74
1211251211251211	壃	436
1211251234	捒	373
121125123422	揦	69
1211251234352511134	攋	69
12112512343534	摗	366
1211251245251251112213534	攮	69
121125125	挋	374
1211251251	捂	69
121125125121	堛	440
121125125121	揊	370
12112512512515	塸	438
12112512512515	摳	366
12112512531425221	壏	436
121125125314252212511135	攬	361
1211251254312	搹	367
1211251254312	塥	74
12112512554121	摼	366
12112522111234	墂	437
12112522111234	摽	69
121125221121	堙	74
1211252211234	塛	438
1211252211234	搮	367
121125221251112	墰	74
121125221251112	撢	69
121125234	拺	375
12112523434	掚	371
12112534	抦	70
121125351	拪	69
1211253511534	酨	96
1211254	技	70
1211254125441352211535	攦	362
121125431234	堜	440
121125431234	揀	370
1211254444	馬	46
1211254444111213251	騞	44
1211254444112	馯	52
12112544441132534	駴	51
1211254444113534	駥	45
1211254444121121121135	驍	43
12112544441211254444	騳	43
121125444412112544441211254444	驫	42
12112544441212511121534	驖	51
121125444412145132511234	驝	42
1211254444122111	駬	52
121125444412211134	騏	44
121125444412211154323334	驟	42
12112544441221122112	驊	43
121125444412212511121	騹	43
121125444412212511235431234	驧	42
12112544441221251211354444	驠	42
1211254444122155125121	驑	43
1211254444122251112	騲	43
121125444412225125132411121	驩	42
12112544441251234	駷	45
121125444412512512515	驅	43
12112544441252	馷	46
121125444412522111234	驃	43
1211254444125221251112	驔	51
1211254444125221531	騕	51
12112544441254	馶	46
12112544441254125441352211535	驪	42
1211254444132	馵	52
12112544441321551	駵	51
121125444413241	駓	45
12112544441332511234	騵	43
1211254444134	馱	46
121125444413412512	騎	44
121125444413434234	騋	51
121125444413434343434	騻	43
12112544441344	駄	46
12112544441345	駆	46
12112544441353334	駹	51
12112544441354	駀	46
121125444414312	駍	46
12112544441431251112	騿	43
121125444414524444123425111	驦	42
12112544441515	駏	46
1211254444154121	駤	45
121125444421112111	騑	51
12112544442113525121122134	驥	42
121125444421531522431	驉	43
12112544442153152512125221	驢	42
12112544442243143111234	驜	42
1211254444243135	駫	45
12112544442511	馹	46
121125444425111	駔	45
12112544442511112	駻	51
1211254444251112134	騠	44
12112544442511122112	驆	51
121125444425111234	騍	44
121125444425111535	騉	51
1211254444251135345	騔	44
12112544442511445531	騴	43
12112544442512	馽	46
121125444425121	駎	46
12112544442512115	騁	44
1211254444251214544	騦	44
121125444425121554234	騾	43
1211254444251251	駧	45
12112544442512511	駽	51
1211254444251251251112	驒	51
121125444425134	駚	45
